timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-03-29T20:51:37,codecarbon,2fb59149-81a3-44bd-84bd-72ef1f3cdbc4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,29.946319132999633,0.00031274559706827347,1.044354051258475e-05,42.5,6.846997064758261,5.803835391998291,0.00035348155775332595,6.78092209140009e-05,4.826703680620597e-05,0.00046955781547353283,United States,USA,colorado,,,Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.12,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,-105.1897,39.7291,15.47689437866211,machine,N,1.0
