timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-03-28T22:25:56,codecarbon,8d3b6a9b-f951-4331-ab2b-60f661ab2ce5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.9362590910022845,3.3881987000115986e-05,1.1539168019587282e-05,42.5,14.089383253434844,5.803835391998291,3.465164120215276e-05,1.1487786967999791e-05,4.731157855088885e-06,5.087058602524144e-05,United States,USA,colorado,,,Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.12,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,-105.1897,39.7291,15.47689437866211,machine,N,1.0
2025-03-28T22:33:37,codecarbon,b22ae8b3-cc7e-44f7-8406-bc0c05ec10cd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.9119510289965547,3.220245178621573e-05,1.1058720241360842e-05,42.5,11.491709594265494,5.803835391998291,3.4364809268739313e-05,9.2922296560001e-06,4.691884466582626e-06,4.834892339132204e-05,United States,USA,colorado,,,Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.12,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,-105.1897,39.7291,15.47689437866211,machine,N,1.0
2025-03-28T22:33:43,codecarbon,bc680524-2149-4aa8-9b3a-8774268b302f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.1297534949990222,8.542918806451833e-06,6.583960460191234e-05,42.5,310.66922774187,5.803835391998291,1.5178244701271777e-06,1.1101953325999643e-05,2.066035506570333e-07,1.2826381346783857e-05,United States,USA,colorado,,,Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.12,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,-105.1897,39.7291,15.47689437866211,machine,N,1.0
2025-03-28T22:36:42,codecarbon,8c29ea96-39b4-4cd7-8c42-c5bcacd47156,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0535965239978395,4.68117383576844e-07,8.734099688922246e-06,42.5,0.0,5.803835391998291,6.189133214674156e-07,0.0,8.392047724324643e-08,7.02833798710662e-07,United States,USA,colorado,,,Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.12,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,-105.1897,39.7291,15.47689437866211,machine,N,1.0
2025-03-28T22:39:23,codecarbon,9a0f0e51-ff63-42b4-bd19-ea57011e85d0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.05532299399783369,1.2005584394691787e-05,0.00021700894198101238,42.5,1151.7997822811478,5.803835391998291,6.376246194374997e-07,1.7301402729999905e-05,8.621756112152892e-08,1.8025244910558933e-05,United States,USA,colorado,,,Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.12,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,-105.1897,39.7291,15.47689437866211,machine,N,1.0
