timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-03-29T19:57:45,codecarbon,3ba28337-7509-4f15-9194-4381ee3eae1f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0663633749936707,1.1430381561030465e-05,0.0001722393046182,42.5,903.0824246623694,5.803835391998291,7.65631065951311e-07,1.6292513034000047e-05,1.0348837749877597e-07,1.7161632477450134e-05,United States,USA,colorado,,,Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.12,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,-105.1897,39.7291,15.47689437866211,machine,N,1.0
2025-03-29T19:57:45,codecarbon,3ba28337-7509-4f15-9194-4381ee3eae1f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0725013960036449,1.1471696201126848e-05,0.0001582272457284,42.5,0.0,5.803835391998291,8.205863638977462e-07,1.6292513034000047e-05,1.1056308839207348e-07,1.7223662486289867e-05,United States,USA,colorado,,,Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.12,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,-105.1897,39.7291,15.47689437866211,machine,N,1.0
2025-03-29T19:58:12,codecarbon,27540344-7953-466a-931b-1e3f31ef5888,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0549735959939425,4.772488550365366e-07,8.681419623506594e-06,42.5,0.0,5.803835391998291,6.310813312565087e-07,0.0,8.546250472043686e-08,7.165438359769456e-07,United States,USA,colorado,,,Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.12,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,-105.1897,39.7291,15.47689437866211,machine,N,1.0
2025-03-29T19:58:12,codecarbon,27540344-7953-466a-931b-1e3f31ef5888,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0609994830010691,5.171904455111146e-07,8.478603753117868e-06,42.5,0.0,5.803835391998291,6.841675146461058e-07,0.0,9.234482654911489e-08,7.765123411952206e-07,United States,USA,colorado,,,Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.12,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,-105.1897,39.7291,15.47689437866211,machine,N,1.0
2025-03-29T20:03:29,codecarbon,f55bdc45-1c2c-4652-a2f9-2ef67016e239,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0708965179946972,3.998676912701874e-06,5.640159807285543e-05,42.5,264.86068416171685,5.803835391998291,8.141469409161397e-07,5.07917072999943e-06,1.1031599655650573e-07,6.003633667472075e-06,United States,USA,colorado,,,Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.12,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,-105.1897,39.7291,15.47689437866211,machine,N,1.0
2025-03-29T20:03:29,codecarbon,f55bdc45-1c2c-4652-a2f9-2ef67016e239,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0901073809945955,8.136999403276382e-06,9.030336153887792e-05,42.5,1201.7041177587462,5.803835391998291,1.024708197231424e-06,1.10538977320003e-05,1.383259800536527e-07,1.2216931909285378e-05,United States,USA,colorado,,,Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.12,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,-105.1897,39.7291,15.47689437866211,machine,N,1.0
2025-03-29T20:03:43,codecarbon,02ba7354-7275-4f3a-aad7-bbe09fa7c8d9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0521699670061934,4.541602421922557e-07,8.70539638521027e-06,42.5,0.0,5.803835391998291,6.006034952406481e-07,0.0,8.12749810602411e-08,6.818784763008892e-07,United States,USA,colorado,,,Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.12,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,-105.1897,39.7291,15.47689437866211,machine,N,1.0
2025-03-29T20:03:43,codecarbon,02ba7354-7275-4f3a-aad7-bbe09fa7c8d9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0576675580086885,4.915123528544139e-07,8.523203857190554e-06,42.5,0.0,5.803835391998291,6.501755069924305e-07,0.0,8.778361648706567e-08,7.379591234794963e-07,United States,USA,colorado,,,Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.12,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,-105.1897,39.7291,15.47689437866211,machine,N,1.0
2025-03-29T20:04:37,codecarbon,ba62f14b-78ce-44dc-9468-7bfe3fcae202,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0582202939986018,5.050245539398964e-07,8.674373130991481e-06,42.5,0.0,5.803835391998291,6.680630368464335e-07,0.0,9.018337343554729e-08,7.582464102819808e-07,United States,USA,colorado,,,Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.12,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,-105.1897,39.7291,15.47689437866211,machine,N,1.0
2025-03-29T20:04:37,codecarbon,ba62f14b-78ce-44dc-9468-7bfe3fcae202,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0766405530011979,1.402390014560029e-05,0.0001829827629946,42.5,4229.339373160159,5.803835391998291,8.693270757652903e-07,2.006890494399977e-05,1.1732233021191625e-07,2.105555434997697e-05,United States,USA,colorado,,,Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.12,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,-105.1897,39.7291,15.47689437866211,machine,N,1.0
